study_accession,sample_accession,secondary_sample_accession,experiment_accession,run_accession,tax_id,scientific_name,instrument_model,library_layout,fastq_ftp,fastq_galaxy,submitted_ftp,submitted_galaxy,sra_ftp,sra_galaxy,cram_index_ftp,cram_index_galaxy
PRJEB25226,SAMEA103886402,ERS2495794,ERX2403495,ERR2352679,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352679/ERR2352679_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352679/ERR2352679_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352679/ERR2352679_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352679/ERR2352679_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160329_D00248_0160_BC8TGVANXX_2_TP-D7-005_TP-D5-007_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160329_D00248_0160_BC8TGVANXX_2_TP-D7-005_TP-D5-007_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160329_D00248_0160_BC8TGVANXX_2_TP-D7-005_TP-D5-007_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160329_D00248_0160_BC8TGVANXX_2_TP-D7-005_TP-D5-007_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352679,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352679,,
PRJEB25226,SAMEA103886488,ERS2495919,ERX2403496,ERR2352689,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352689/ERR2352689_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352689/ERR2352689_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352689/ERR2352689_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352689/ERR2352689_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0164_BC8VV7ANXX_5_TP-D7-006_TP-D5-006_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0164_BC8VV7ANXX_5_TP-D7-006_TP-D5-006_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0164_BC8VV7ANXX_5_TP-D7-006_TP-D5-006_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0164_BC8VV7ANXX_5_TP-D7-006_TP-D5-006_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352689,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352689,,
PRJEB25226,SAMEA103886488,ERS2495919,ERX2403496,ERR2352699,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352699/ERR2352699_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352699/ERR2352699_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352699/ERR2352699_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352699/ERR2352699_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0164_BC8VV7ANXX_7_TP-D7-006_TP-D5-006_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0164_BC8VV7ANXX_7_TP-D7-006_TP-D5-006_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0164_BC8VV7ANXX_7_TP-D7-006_TP-D5-006_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0164_BC8VV7ANXX_7_TP-D7-006_TP-D5-006_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352699,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352699,,
PRJEB25226,SAMEA103886488,ERS2495919,ERX2403496,ERR2352709,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352709/ERR2352709_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352709/ERR2352709_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352709/ERR2352709_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352709/ERR2352709_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0163_AC8W02ANXX_2_TP-D7-006_TP-D5-006_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0163_AC8W02ANXX_2_TP-D7-006_TP-D5-006_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0163_AC8W02ANXX_2_TP-D7-006_TP-D5-006_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0163_AC8W02ANXX_2_TP-D7-006_TP-D5-006_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352709,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352709,,
PRJEB25226,SAMEA103887005,ERS2495847,ERX2403497,ERR2352719,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352719/ERR2352719_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352719/ERR2352719_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352719/ERR2352719_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352719/ERR2352719_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160609_D00248_0176_AC9HJWANXX_1_TP-D7-011_TP-D5-008_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160609_D00248_0176_AC9HJWANXX_1_TP-D7-011_TP-D5-008_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160609_D00248_0176_AC9HJWANXX_1_TP-D7-011_TP-D5-008_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160609_D00248_0176_AC9HJWANXX_1_TP-D7-011_TP-D5-008_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352719,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352719,,
PRJEB25226,SAMEA103886898,ERS2495972,ERX2403499,ERR2352729,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352729/ERR2352729_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352729/ERR2352729_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352729/ERR2352729_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352729/ERR2352729_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160503_D00248_0168_AC8KUBANXX_5_TP-D7-012_TP-D5-002_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160503_D00248_0168_AC8KUBANXX_5_TP-D7-012_TP-D5-002_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160503_D00248_0168_AC8KUBANXX_5_TP-D7-012_TP-D5-002_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160503_D00248_0168_AC8KUBANXX_5_TP-D7-012_TP-D5-002_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352729,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352729,,
PRJEB25226,SAMEA103887056,ERS2495787,ERX2403500,ERR2352739,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352739/ERR2352739_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352739/ERR2352739_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352739/ERR2352739_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352739/ERR2352739_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0164_BC8VV7ANXX_7_TP-D7-005_TP-D5-008_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0164_BC8VV7ANXX_7_TP-D7-005_TP-D5-008_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0164_BC8VV7ANXX_7_TP-D7-005_TP-D5-008_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0164_BC8VV7ANXX_7_TP-D7-005_TP-D5-008_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352739,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352739,,
PRJEB25226,SAMEA103887056,ERS2495787,ERX2403500,ERR2352749,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352749/ERR2352749_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352749/ERR2352749_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352749/ERR2352749_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352749/ERR2352749_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0163_AC8W02ANXX_8_TP-D7-005_TP-D5-008_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0163_AC8W02ANXX_8_TP-D7-005_TP-D5-008_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0163_AC8W02ANXX_8_TP-D7-005_TP-D5-008_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0163_AC8W02ANXX_8_TP-D7-005_TP-D5-008_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352749,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352749,,
PRJEB25226,SAMEA103887056,ERS2495787,ERX2403500,ERR2352759,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352759/ERR2352759_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352759/ERR2352759_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352759/ERR2352759_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352759/ERR2352759_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160329_D00248_0160_BC8TGVANXX_5_TP-D7-005_TP-D5-008_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160329_D00248_0160_BC8TGVANXX_5_TP-D7-005_TP-D5-008_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160329_D00248_0160_BC8TGVANXX_5_TP-D7-005_TP-D5-008_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160329_D00248_0160_BC8TGVANXX_5_TP-D7-005_TP-D5-008_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352759,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352759,,
PRJEB25226,SAMEA103886462,ERS2495939,ERX2403502,ERR2352769,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352769/ERR2352769_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352769/ERR2352769_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352769/ERR2352769_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352769/ERR2352769_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_7_TP-D7-001_TP-D5-004_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_7_TP-D7-001_TP-D5-004_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_7_TP-D7-001_TP-D5-004_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_7_TP-D7-001_TP-D5-004_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352769,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352769,,
PRJEB25226,SAMEA103886912,ERS2495911,ERX2403504,ERR2352779,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352779/ERR2352779_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352779/ERR2352779_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352779/ERR2352779_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352779/ERR2352779_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150903_D00248_0116_AC7GBVANXX_2_TP-D7-001_TP-D5-005_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150903_D00248_0116_AC7GBVANXX_2_TP-D7-001_TP-D5-005_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150903_D00248_0116_AC7GBVANXX_2_TP-D7-001_TP-D5-005_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150903_D00248_0116_AC7GBVANXX_2_TP-D7-001_TP-D5-005_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352779,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352779,,
PRJEB25226,SAMEA103887207,ERS2495907,ERX2403505,ERR2352789,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352789/ERR2352789_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352789/ERR2352789_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352789/ERR2352789_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352789/ERR2352789_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_7_TP-D7-001_TP-D5-007_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_7_TP-D7-001_TP-D5-007_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_7_TP-D7-001_TP-D5-007_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_7_TP-D7-001_TP-D5-007_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352789,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352789,,
PRJEB25226,SAMEA103887251,ERS2495864,ERX2403507,ERR2352799,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352799/ERR2352799_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352799/ERR2352799_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352799/ERR2352799_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352799/ERR2352799_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_6_TP-D7-001_TP-D5-008_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_6_TP-D7-001_TP-D5-008_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_6_TP-D7-001_TP-D5-008_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_6_TP-D7-001_TP-D5-008_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352799,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352799,,
PRJEB25226,SAMEA103887012,ERS2495860,ERX2403508,ERR2352809,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352809/ERR2352809_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352809/ERR2352809_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352809/ERR2352809_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352809/ERR2352809_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_5_TP-D7-002_TP-D5-001_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_5_TP-D7-002_TP-D5-001_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_5_TP-D7-002_TP-D5-001_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_5_TP-D7-002_TP-D5-001_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352809,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352809,,
PRJEB25226,SAMEA103886422,ERS2495983,ERX2403510,ERR2352819,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352819/ERR2352819_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352819/ERR2352819_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352819/ERR2352819_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352819/ERR2352819_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_7_TP-D7-002_TP-D5-002_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_7_TP-D7-002_TP-D5-002_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_7_TP-D7-002_TP-D5-002_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_7_TP-D7-002_TP-D5-002_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352819,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352819,,
PRJEB25226,SAMEA103886448,ERS2495963,ERX2403512,ERR2352829,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352829/ERR2352829_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352829/ERR2352829_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352829/ERR2352829_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352829/ERR2352829_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150716_D00248_0104_BC75KYANXX_8_IL-TP-013_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150716_D00248_0104_BC75KYANXX_8_IL-TP-013_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150716_D00248_0104_BC75KYANXX_8_IL-TP-013_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150716_D00248_0104_BC75KYANXX_8_IL-TP-013_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352829,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352829,,
PRJEB25226,SAMEA103886318,ERS2495959,ERX2403513,ERR2352839,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352839/ERR2352839_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352839/ERR2352839_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352839/ERR2352839_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352839/ERR2352839_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_5_TP-D7-002_TP-D5-003_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_5_TP-D7-002_TP-D5-003_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_5_TP-D7-002_TP-D5-003_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_5_TP-D7-002_TP-D5-003_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352839,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352839,,
PRJEB25226,SAMEA103887217,ERS2495920,ERX2403515,ERR2352849,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352849/ERR2352849_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352849/ERR2352849_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352849/ERR2352849_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352849/ERR2352849_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150723_D00248_0105_AC75KJANXX_4_IL-TP-014_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150723_D00248_0105_AC75KJANXX_4_IL-TP-014_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150723_D00248_0105_AC75KJANXX_4_IL-TP-014_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150723_D00248_0105_AC75KJANXX_4_IL-TP-014_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352849,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352849,,
PRJEB25226,SAMEA103886440,ERS2495960,ERX2403516,ERR2352859,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352859/ERR2352859_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352859/ERR2352859_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352859/ERR2352859_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352859/ERR2352859_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150723_D00248_0105_AC75KJANXX_7_IL-TP-016_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150723_D00248_0105_AC75KJANXX_7_IL-TP-016_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150723_D00248_0105_AC75KJANXX_7_IL-TP-016_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150723_D00248_0105_AC75KJANXX_7_IL-TP-016_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352859,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352859,,
